:START_ID(User),:END_ID(Tweet),:TYPE
930044025918369792,888472824062648320,Posted
872580183173234688,930044025868029952,Post
930044025868029952,872580183173234688,Posted
42283147,930044025083744258,Post
930044025083744258,42283147,Posted
600759631,930044024903405569,Post
930044024903405569,600759631,Posted
379223767,930044024894844929,Post
930044024894844929,379223767,Posted
308693426,930044023892594688,Post
930044023892594688,308693426,Posted
803014641475579904,930044023875792896,Post
930044023875792896,803014641475579904,Posted
39285988,930044023787704321,Post
930044023787704321,39285988,Posted
2784112092,930044023338946560,Post
930044023338946560,2784112092,Posted
860230220732919808,930044023166918656,Post
930044023166918656,860230220732919808,Posted
15626479,930044022718115840,Post
930044022718115840,15626479,Posted
2423008116,930044022659395586,Post
930044022659395586,2423008116,Posted
2325694279,930044022260891650,Post
930044022260891650,2325694279,Posted
17134268,930044021577314304,Post
930044021577314304,17134268,Posted
880818095786524673,930044021438853121,Post
930044021438853121,880818095786524673,Posted
394040172,930044020859944961,Post
930044020859944961,394040172,Posted
18873577,930044020218302464,Post
930044020218302464,18873577,Posted
2229164370,930044019769520129,Post
930044019769520129,2229164370,Posted
773463260460965888,930044019668930560,Post
930044019668930560,773463260460965888,Posted
363235854,930044019576590336,Post
930044019576590336,363235854,Posted
80994864,930044019257856000,Post
930044019257856000,80994864,Posted
328469337,930044019241111552,Post
930044019241111552,328469337,Posted
814508407499661313,930044019127791616,Post
930044019127791616,814508407499661313,Posted
3260203591,930044019006046210,Post
930044019006046210,3260203591,Posted
713705826154717185,930044017886167040,Post
930044017886167040,713705826154717185,Posted
51207337,930044017815031809,Post
930044017815031809,51207337,Posted
720983835891118080,930044017643065344,Post
930044017643065344,720983835891118080,Posted
258289219,930044017580171264,Post
930044017580171264,258289219,Posted
471061786,930044017311612929,Post
930044017311612929,471061786,Posted
3309750788,930044017005359104,Post
930044017005359104,3309750788,Posted
842206655781695488,930044016674164736,Post
930044016674164736,842206655781695488,Posted
792100041733308416,930044015915028480,Post
930044015915028480,792100041733308416,Posted
343410327,930044015873069058,Post
930044015873069058,343410327,Posted
1848927421,930044015243907072,Post
930044015243907072,1848927421,Posted
838468968188801024,930044014929178625,Post
930044014929178625,838468968188801024,Posted
346847465,930044014421860352,Post
930044014421860352,346847465,Posted
907931053502865408,930044014383869952,Post
930044014383869952,907931053502865408,Posted
730410503214911488,930044014262407169,Post
930044014262407169,730410503214911488,Posted
2549042618,930044013893312512,Post
930044013893312512,2549042618,Posted
784800990600040448,930044013612273664,Post
930044013612273664,784800990600040448,Posted
844209175471243267,930044013503287297,Post
930044013503287297,844209175471243267,Posted
1560472910,930044013457084418,Post
930044013457084418,1560472910,Posted
1306560560,930044013058707456,Post
930044013058707456,1306560560,Posted
3071369731,930044013029220352,Post
930044013029220352,3071369731,Posted
910450642434560002,930044012756692993,Post
930044012756692993,910450642434560002,Posted
4120520080,930044012706390016,Post
930044012706390016,4120520080,Posted
4214751,930044012693807104,Post
930044012693807104,4214751,Posted
1331245213,930044011615805440,Post
930044011615805440,1331245213,Posted
912802795627139073,930044011569729538,Post
930044011569729538,912802795627139073,Posted
82435221,930044011074801664,Post
930044011074801664,82435221,Posted
919602783707283461,930044011007451136,Post
930044011007451136,919602783707283461,Posted
724985175751442434,930044010928005120,Post
930044010928005120,724985175751442434,Posted
3005559748,930044010659549184,Post
930044010659549184,3005559748,Posted
844775869600051200,930044010093215749,Post
930044010093215749,844775869600051200,Posted
214178069,930044009686487040,Post
930044009686487040,214178069,Posted
3007300417,930044009644470274,Post
930044009644470274,3007300417,Posted
2548556484,930044009111805952,Post
930044009111805952,2548556484,Posted
595032065,930044008960806914,Post
930044008960806914,595032065,Posted
60513695,930044008822464512,Post
930044008822464512,60513695,Posted
271891907,930044008675635200,Post
930044008675635200,271891907,Posted
4228584792,930044008507760640,Post
930044008507760640,4228584792,Posted
4707254011,930044007995994114,Post
930044007995994114,4707254011,Posted
2536479877,930044006976782336,Post
930044006976782336,2536479877,Posted
430957448,930044006528180224,Post
930044006528180224,430957448,Posted
22175770,930044006276435968,Post
930044006276435968,22175770,Posted
517268490,930044006167400448,Post
930044006167400448,517268490,Posted
886330483835097088,930044005886447616,Post
930044005886447616,886330483835097088,Posted
704799908474331138,930044005882187778,Post
930044005882187778,704799908474331138,Posted
874093491143430144,930044005118763008,Post
930044005118763008,874093491143430144,Posted
861580839712432128,930044004544204800,Post
930044004544204800,861580839712432128,Posted
708464842412167168,930044004380446720,Post
930044004380446720,708464842412167168,Posted
808172940651008001,930044004141481986,Post
930044004141481986,808172940651008001,Posted
828227047621279744,930044003923275776,Post
930044003923275776,828227047621279744,Posted
3143896691,930044003248168960,Post
930044003248168960,3143896691,Posted
2739446098,930044003168456704,Post
930044003168456704,2739446098,Posted
873647798872420352,930044002736492544,Post
930044002736492544,873647798872420352,Posted
61267475,930044002522583041,Post
930044002522583041,61267475,Posted
379223767,930044001910001665,Post
930044001910001665,379223767,Posted
268925733,930044000832278528,Post
930044000832278528,268925733,Posted
2281181600,930044000614174720,Post
930044000614174720,2281181600,Posted
2175162102,930044000559513600,Post
930044000559513600,2175162102,Posted
1368684313,930044000559439876,Post
930044000559439876,1368684313,Posted
235088069,930044000555425792,Post
930044000555425792,235088069,Posted
3237341261,930044000186392576,Post
930044000186392576,3237341261,Posted
491026218,930043999775203329,Post
930043999775203329,491026218,Posted
35382598,930043998890229760,Post
930043998890229760,35382598,Posted
1323863832,930043998437244928,Post
930043998437244928,1323863832,Posted
703372083007463424,930043998357676034,Post
930043998357676034,703372083007463424,Posted
2957948640,930043998042931202,Post
930043998042931202,2957948640,Posted
595531356,930043997891862528,Post
930043997891862528,595531356,Posted
143845549,930043996927168512,Post
930043996927168512,143845549,Posted
431901670,930043996524728320,Post
930043996524728320,431901670,Posted
192221459,930043996449247233,Post
930043996449247233,192221459,Posted
823284762504785921,930043996386267141,Post
930043996386267141,823284762504785921,Posted
1284817364,930043996310667264,Post
930043996310667264,1284817364,Posted
1959382207,930043995983679488,Post
930043995983679488,1959382207,Posted
707918121835892736,930043995174121472,Post
930043995174121472,707918121835892736,Posted
14570525,930043994834460672,Post
930043994834460672,14570525,Posted
109290393,930043994511499264,Post
930043994511499264,109290393,Posted
873737763941699584,930043994167545857,Post
930043994167545857,873737763941699584,Posted
872070331221106688,930043993626423297,Post
930043993626423297,872070331221106688,Posted
341985134,930043993567715328,Post
930043993567715328,341985134,Posted
919949162560487425,930043993525768192,Post
930043993525768192,919949162560487425,Posted
631596661,930043993311924225,Post
930043993311924225,631596661,Posted
1215409878,930043992644861952,Post
930043992644861952,1215409878,Posted
381122557,930043992602845184,Post
930043992602845184,381122557,Posted
473315245,930043991961358336,Post
930043991961358336,473315245,Posted
3069132081,930043991583797248,Post
930043991583797248,3069132081,Posted
201784203,930043991487336450,Post
930043991487336450,201784203,Posted
796730939044929536,930043990988197889,Post
930043990988197889,796730939044929536,Posted
62817941,930043990543450112,Post
930043990543450112,62817941,Posted
15626479,930043988836483072,Post
930043988836483072,15626479,Posted
473644574,930043988186488832,Post
930043988186488832,473644574,Posted
1569746228,930043988119343106,Post
930043988119343106,1569746228,Posted
803987366595723264,930043987515314176,Post
930043987515314176,803987366595723264,Posted
803715547,930043986324140032,Post
930043986324140032,803715547,Posted
821483682389258244,930043986294665217,Post
930043986294665217,821483682389258244,Posted
2177488698,930043986152001536,Post
930043986152001536,2177488698,Posted
3806808077,930043985657323520,Post
930043985657323520,3806808077,Posted
346194829,930043985300684800,Post
930043985300684800,346194829,Posted
709828169,930043984952676353,Post
930043984952676353,709828169,Posted
924329295790604288,930043984659050496,Post
930043984659050496,924329295790604288,Posted
287590394,930043984659009536,Post
930043984659009536,287590394,Posted
862837228569063424,930043984206057472,Post
930043984206057472,862837228569063424,Posted
462427721,930043983841161216,Post
930043983841161216,462427721,Posted
355762237,930043983367213056,Post
930043983367213056,355762237,Posted
121367094,930043983312584704,Post
930043983312584704,121367094,Posted
3997474157,930043983274930179,Post
930043983274930179,3997474157,Posted
91707284,930043983216160768,Post
930043983216160768,91707284,Posted
179218353,930043982700339201,Post
930043982700339201,179218353,Posted
14683183,930043981169278976,Post
930043981169278976,14683183,Posted
18671200,930043980938711040,Post
930043980938711040,18671200,Posted
154136730,930043980116516864,Post
930043980116516864,154136730,Posted
774974118,930043980062044160,Post
930043980062044160,774974118,Posted
763911555817742336,930043979751714817,Post
930043979751714817,763911555817742336,Posted
438698655,930043979743350784,Post
930043979743350784,438698655,Posted
223481659,930043979558633472,Post
930043979558633472,223481659,Posted
2800908270,930043979491631104,Post
930043979491631104,2800908270,Posted
1473264960,930043978426343425,Post
930043978426343425,1473264960,Posted
777157368316583936,930043978283716609,Post
930043978283716609,777157368316583936,Posted
1538668411,930043977478430720,Post
930043977478430720,1538668411,Posted
391698310,930043977159585792,Post
930043977159585792,391698310,Posted
901189601263472640,930043976819736578,Post
930043976819736578,901189601263472640,Posted
798782593617408000,930043976769572864,Post
930043976769572864,798782593617408000,Posted
3163287318,930043975653830657,Post
930043975653830657,3163287318,Posted
95539783,930043975599353856,Post
930043975599353856,95539783,Posted
151176693,930043973573529601,Post
930043973573529601,151176693,Posted
4764122954,930043972961087488,Post
930043972961087488,4764122954,Posted
122111073,930043972944265216,Post
930043972944265216,122111073,Posted
929672030072524800,930043971631439872,Post
930043971631439872,929672030072524800,Posted
2270044586,930043971023368192,Post
930043971023368192,2270044586,Posted
4778739981,930043970813677568,Post
930043970813677568,4778739981,Posted
17188903,930043970624872448,Post
930043970624872448,17188903,Posted
4222197269,930043969748242432,Post
930043969748242432,4222197269,Posted
276544322,930043969563656192,Post
930043969563656192,276544322,Posted
42269675,930043969362374656,Post
930043969362374656,42269675,Posted
2568789882,930043968867393537,Post
930043968867393537,2568789882,Posted
90238980,930043968829652992,Post
930043968829652992,90238980,Posted
2267700079,930043968754200576,Post
930043968754200576,2267700079,Posted
758442396308865024,930043968372473856,Post
930043968372473856,758442396308865024,Posted
237536251,930043968280174592,Post
930043968280174592,237536251,Posted
873737763941699584,930043967747522561,Post
930043967747522561,873737763941699584,Posted
785213216854937600,930043967445651457,Post
930043967445651457,785213216854937600,Posted
753925864098828288,930043967135207424,Post
930043967135207424,753925864098828288,Posted
796814431737016321,930043966799732736,Post
930043966799732736,796814431737016321,Posted
466882075,930043966648659969,Post
930043966648659969,466882075,Posted
740696302779027456,930043966451539968,Post
930043966451539968,740696302779027456,Posted
627954585,930043966283804672,Post
930043966283804672,627954585,Posted
880818095786524673,930043966086680576,Post
930043966086680576,880818095786524673,Posted
18875188,930043965923057664,Post
930043965923057664,18875188,Posted
1011981918,930043965516271619,Post
930043965516271619,1011981918,Posted
149101528,930043965377626114,Post
930043965377626114,149101528,Posted
891105704001417216,930043965117739008,Post
930043965117739008,891105704001417216,Posted
913762435403796482,930043965075836928,Post
930043965075836928,913762435403796482,Posted
489471843,930043964421431296,Post
930043964421431296,489471843,Posted
791452278846812164,930043964161478657,Post
930043964161478657,791452278846812164,Posted
16116288,930043964157251584,Post
930043964157251584,16116288,Posted
1466009443,930043964148932613,Post
930043964148932613,1466009443,Posted
467369703,930043963872038912,Post
930043963872038912,467369703,Posted
167853315,930043963863715840,Post
930043963863715840,167853315,Posted
220134714,930043963830128640,Post
930043963830128640,220134714,Posted
141624272,930043963830042626,Post
930043963830042626,141624272,Posted
976999452,930043963507081216,Post
930043963507081216,976999452,Posted
1051706042,930043963121242115,Post
930043963121242115,1051706042,Posted
749125675668348929,930043963100336128,Post
930043963100336128,749125675668348929,Posted
551070533,930043962584420352,Post
930043962584420352,551070533,Posted
630103322,930043962571796480,Post
930043962571796480,630103322,Posted
870673578,930043961313513473,Post
930043961313513473,870673578,Posted
730410503214911488,930043961120522240,Post
930043961120522240,730410503214911488,Posted
526007385,930043960520720384,Post
930043960520720384,526007385,Posted
1178921706,930043960210411521,Post
930043960210411521,1178921706,Posted
4839064522,930043959770079232,Post
930043959770079232,4839064522,Posted
801596250860748800,930043959740633088,Post
930043959740633088,801596250860748800,Posted
769208504,930043959438725120,Post
930043959438725120,769208504,Posted
839981210583650304,930043959145050112,Post
930043959145050112,839981210583650304,Posted
171652654,930043958272712704,Post
930043958272712704,171652654,Posted
798782593617408000,930043958016860161,Post
930043958016860161,798782593617408000,Posted
835784060806934528,930043957446287360,Post
930043957446287360,835784060806934528,Posted
2438509663,930043957358333958,Post
930043957358333958,2438509663,Posted
808768027575533568,930043957282668546,Post
930043957282668546,808768027575533568,Posted
701067233896828928,930043956901138432,Post
930043956901138432,701067233896828928,Posted
389069484,930043956892663808,Post
930043956892663808,389069484,Posted
702943304,930043956137734150,Post
930043956137734150,702943304,Posted
234375288,930043956108386304,Post
930043956108386304,234375288,Posted
927836233,930043955684806656,Post
930043955684806656,927836233,Posted
184925646,930043955365974016,Post
930043955365974016,184925646,Posted
708262062741450753,930043955311411200,Post
930043955311411200,708262062741450753,Posted
227470580,930043954359427073,Post
930043954359427073,227470580,Posted
2342739742,930043954237661185,Post
930043954237661185,2342739742,Posted
379223767,930043954208243712,Post
930043954208243712,379223767,Posted
23667621,930043953600221184,Post
930043953600221184,23667621,Posted
16454598,930043953583452160,Post
930043953583452160,16454598,Posted
470312938,930043953319235585,Post
930043953319235585,470312938,Posted
783398932147732481,930043953172316161,Post
930043953172316161,783398932147732481,Posted
830075628183486465,930043952480342016,Post
930043952480342016,830075628183486465,Posted
2759875565,930043952379678720,Post
930043952379678720,2759875565,Posted
20850076,930043950534201344,Post
930043950534201344,20850076,Posted
320963190,930043950446075904,Post
930043950446075904,320963190,Posted
3365988797,930043950089539584,Post
930043950089539584,3365988797,Posted
379706217,930043949183578112,Post
930043949183578112,379706217,Posted
210474241,930043948428644352,Post
930043948428644352,210474241,Posted
389563922,930043947870773249,Post
930043947870773249,389563922,Posted
559867591,930043947237498880,Post
930043947237498880,559867591,Posted
2963623381,930043946562129922,Post
930043946562129922,2963623381,Posted
4694468713,930043946532786176,Post
930043946532786176,4694468713,Posted
817756964444737538,930043945899376640,Post
930043945899376640,817756964444737538,Posted
130938557,930043945140346881,Post
930043945140346881,130938557,Posted
880818095786524673,930043944519467008,Post
930043944519467008,880818095786524673,Posted
254565060,930043944246767619,Post
930043944246767619,254565060,Posted
703993394,930043943902904320,Post
930043943902904320,703993394,Posted
21460496,930043943634563072,Post
930043943634563072,21460496,Posted
4115954561,930043943307350017,Post
930043943307350017,4115954561,Posted
3224252246,930043942732738561,Post
930043942732738561,3224252246,Posted
17741758,930043942464303105,Post
930043942464303105,17741758,Posted
780917016907636736,930043942279794689,Post
930043942279794689,780917016907636736,Posted
2177488698,930043941797298176,Post
930043941797298176,2177488698,Posted
244163937,930043941369667584,Post
930043941369667584,244163937,Posted
3652909394,930043941248012289,Post
930043941248012289,3652909394,Posted
827925896233246721,930043941147332613,Post
930043941147332613,827925896233246721,Posted
3260203591,930043940870356994,Post
930043940870356994,3260203591,Posted
69330522,930043940706938881,Post
930043940706938881,69330522,Posted
1040447646,930043940622835712,Post
930043940622835712,1040447646,Posted
3043203738,930043940320968704,Post
930043940320968704,3043203738,Posted
133587169,930043939754795008,Post
930043939754795008,133587169,Posted
3229533557,930043939675045888,Post
930043939675045888,3229533557,Posted
313926788,930043939649982464,Post
930043939649982464,313926788,Posted
3538733835,930043939624800256,Post
930043939624800256,3538733835,Posted
18161855,930043939419238401,Post
930043939419238401,18161855,Posted
16287365,930043939129843712,Post
930043939129843712,16287365,Posted
2063181,930043937984827393,Post
930043937984827393,2063181,Posted
873647798872420352,930043937959632896,Post
930043937959632896,873647798872420352,Posted
508698289,930043937494065153,Post
930043937494065153,508698289,Posted
1452417348,930043937405972480,Post
930043937405972480,1452417348,Posted
800913122630467584,930043936818769922,Post
930043936818769922,800913122630467584,Posted
819625474552786946,930043936550174720,Post
930043936550174720,819625474552786946,Posted
2762398965,930043936260939776,Post
930043936260939776,2762398965,Posted
2591850408,930043936168665090,Post
930043936168665090,2591850408,Posted
825890250434211842,930043936135110656,Post
930043936135110656,825890250434211842,Posted
600708427,930043935791120386,Post
930043935791120386,600708427,Posted
2667470454,930043935761805312,Post
930043935761805312,2667470454,Posted
873084764097359874,930043935409483776,Post
930043935409483776,873084764097359874,Posted
21669687,930043935128465408,Post
930043935128465408,21669687,Posted
281998968,930043935053017088,Post
930043935053017088,281998968,Posted
74039759,930043934637780993,Post
930043934637780993,74039759,Posted
828029515322400768,930043934629183491,Post
930043934629183491,828029515322400768,Posted
2799934021,930043933740224512,Post
930043933740224512,2799934021,Posted
322658287,930043933614321666,Post
930043933614321666,322658287,Posted
3647538858,930043933597618176,Post
930043933597618176,3647538858,Posted
816698794435866625,930043932951699456,Post
930043932951699456,816698794435866625,Posted
271891907,930043932918022144,Post
930043932918022144,271891907,Posted
2989118395,930043931919663104,Post
930043931919663104,2989118395,Posted
345720289,930043931718332422,Post
930043931718332422,345720289,Posted
85156123,930043931445866496,Post
930043931445866496,85156123,Posted
615719905,930043931382960128,Post
930043931382960128,615719905,Posted
217937149,930043930678300672,Post
930043930678300672,217937149,Posted
2205074005,930043930145632257,Post
930043930145632257,2205074005,Posted
213288963,930043929898176513,Post
930043929898176513,213288963,Posted
813036289826103296,930043929730342913,Post
930043929730342913,813036289826103296,Posted
154136730,930043927582801920,Post
930043927582801920,154136730,Posted
831985139760635904,930043927419326464,Post
930043927419326464,831985139760635904,Posted
725064846056640512,930043927381516288,Post
930043927381516288,725064846056640512,Posted
576734498,930043927033458688,Post
930043927033458688,576734498,Posted
1214391,930043926886707200,Post
930043926886707200,1214391,Posted
612057704,930043926748319745,Post
930043926748319745,612057704,Posted
2311113181,930043926718832640,Post
930043926718832640,2311113181,Posted
911891016965251073,930043926626443266,Post
930043926626443266,911891016965251073,Posted
2855536108,930043926395998208,Post
930043926395998208,2855536108,Posted
454243257,930043925934600197,Post
930043925934600197,454243257,Posted
1363284475,930043925347180545,Post
930043925347180545,1363284475,Posted
880818095786524673,930043924730834944,Post
930043924730834944,880818095786524673,Posted
299097281,930043923816505344,Post
930043923816505344,299097281,Posted
3318111751,930043923719958528,Post
930043923719958528,3318111751,Posted
848641702965514241,930043923711406080,Post
930043923711406080,848641702965514241,Posted
857988793412063234,930043923447283712,Post
930043923447283712,857988793412063234,Posted
895055407458037760,930043923124314112,Post
930043923124314112,895055407458037760,Posted
3025648685,930043922927292416,Post
930043922927292416,3025648685,Posted
380291284,930043922767908865,Post
930043922767908865,380291284,Posted
3224252246,930043922700734466,Post
930043922700734466,3224252246,Posted
38357543,930043922524659712,Post
930043922524659712,38357543,Posted
37534585,930043922310627328,Post
930043922310627328,37534585,Posted
338609055,930043921669021696,Post
930043921669021696,338609055,Posted
246391473,930043921220227072,Post
930043921220227072,246391473,Posted
508341768,930043920192434178,Post
930043920192434178,508341768,Posted
16335102,930043919676534784,Post
930043919676534784,16335102,Posted
2667470454,930043919580221440,Post
930043919580221440,2667470454,Posted
817519853821165568,930043919244521472,Post
930043919244521472,817519853821165568,Posted
19091780,930043918649036800,Post
930043918649036800,19091780,Posted
824055142135791617,930043918561042432,Post
930043918561042432,824055142135791617,Posted
1618917697,930043918518910982,Post
930043918518910982,1618917697,Posted
2567159857,930043918489653248,Post
930043918489653248,2567159857,Posted
237023633,930043918472925185,Post
930043918472925185,237023633,Posted
194794933,930043918468698112,Post
930043918468698112,194794933,Posted
141335885,930043918321897472,Post
930043918321897472,141335885,Posted
353465458,930043917810196480,Post
930043917810196480,353465458,Posted
2525998787,930043917676007425,Post
930043917676007425,2525998787,Posted
815605787783405570,930043917600301057,Post
930043917600301057,815605787783405570,Posted
16973333,930043917285908480,Post
930043917285908480,16973333,Posted
17243582,930043916967129090,Post
930043916967129090,17243582,Posted
120626778,930043916744880128,Post
930043916744880128,120626778,Posted
873648944,930043916308623361,Post
930043916308623361,873648944,Posted
802997975081435137,930043916157460480,Post
930043916157460480,802997975081435137,Posted
864487498935787520,930043915603980288,Post
930043915603980288,864487498935787520,Posted
1028368352,930043914874163200,Post
930043914874163200,1028368352,Posted
17920730,930043914412871680,Post
930043914412871680,17920730,Posted
2236566627,930043914404466688,Post
930043914404466688,2236566627,Posted
2215473027,930043914119274497,Post
930043914119274497,2215473027,Posted
891070001523769344,930043913687011328,Post
930043913687011328,891070001523769344,Posted
194719938,930043913662017536,Post
930043913662017536,194719938,Posted
2950790916,930043912642801664,Post
930043912642801664,2950790916,Posted
540050160,930043912466690048,Post
930043912466690048,540050160,Posted
896597938608197633,930043912466595840,Post
930043912466595840,896597938608197633,Posted
891105704001417216,930043912324091904,Post
930043912324091904,891105704001417216,Posted
741260949944819712,930043911611043840,Post
930043911611043840,741260949944819712,Posted
816490245172658176,930043911254487042,Post
930043911254487042,816490245172658176,Posted
908689132423188480,930043911200002048,Post
930043911200002048,908689132423188480,Posted
33584870,930043911170641921,Post
930043911170641921,33584870,Posted
491942266,930043910914797568,Post
930043910914797568,491942266,Posted
241010145,930043910851665920,Post
930043910851665920,241010145,Posted
803447890588798976,930043910570704896,Post
930043910570704896,803447890588798976,Posted
23333519,930043909647900672,Post
930043909647900672,23333519,Posted
143845549,930043909618536448,Post
930043909618536448,143845549,Posted
1921801268,930043909497147393,Post
930043909497147393,1921801268,Posted
2409842826,930043909090299905,Post
930043909090299905,2409842826,Posted
83967276,930043907987079170,Post
930043907987079170,83967276,Posted
880818095786524673,930043907974590466,Post
930043907974590466,880818095786524673,Posted
2738323971,930043907479670784,Post
930043907479670784,2738323971,Posted
245003442,930043907177680896,Post
930043907177680896,245003442,Posted
4450527095,930043907139952640,Post
930043907139952640,4450527095,Posted
4847424813,930043906632421376,Post
930043906632421376,4847424813,Posted
364868014,930043906191917056,Post
930043906191917056,364868014,Posted
110252497,930043906024017920,Post
930043906024017920,110252497,Posted
886680332,930043905982074885,Post
930043905982074885,886680332,Posted
895783389994897410,930043905852280832,Post
930043905852280832,895783389994897410,Posted
884843578073264128,930043905793581056,Post
930043905793581056,884843578073264128,Posted
368511116,930043905759961088,Post
930043905759961088,368511116,Posted
200619112,930043905609031680,Post
930043905609031680,200619112,Posted
3102198248,930043905286070272,Post
930043905286070272,3102198248,Posted
101679866,930043904887373824,Post
930043904887373824,101679866,Posted
3091998941,930043904602394624,Post
930043904602394624,3091998941,Posted
169167020,930043904593944576,Post
930043904593944576,169167020,Posted
894768296980955136,930043904535101440,Post
930043904535101440,894768296980955136,Posted
55826938,930043904308797441,Post
930043904308797441,55826938,Posted
95366698,930043904036028417,Post
930043904036028417,95366698,Posted
174932405,930043903838949376,Post
930043903838949376,174932405,Posted
301612859,930043903834841088,Post
930043903834841088,301612859,Posted
287001264,930043903289331712,Post
930043903289331712,287001264,Posted
24775713,930043903172063232,Post
930043903172063232,24775713,Posted
800405666426810368,930043901922115584,Post
930043901922115584,800405666426810368,Posted
2465431458,930043901359955969,Post
930043901359955969,2465431458,Posted
754166059,930043901213396993,Post
930043901213396993,754166059,Posted
579023908,930043901020377088,Post
930043901020377088,579023908,Posted
727878884,930043900995125248,Post
930043900995125248,727878884,Posted
524174329,930043900932194304,Post
930043900932194304,524174329,Posted
922798772266119168,930043900680687617,Post
930043900680687617,922798772266119168,Posted
604698119,930043900391297024,Post
930043900391297024,604698119,Posted
838059157991219200,930043900315582466,Post
930043900315582466,838059157991219200,Posted
41576985,930043900026376192,Post
930043900026376192,41576985,Posted
806222129649721344,930043899774689280,Post
930043899774689280,806222129649721344,Posted
1597008283,930043899619561473,Post
930043899619561473,1597008283,Posted
16071190,930043899204292609,Post
930043899204292609,16071190,Posted
2423008116,930043899179143168,Post
930043899179143168,2423008116,Posted
4907775076,930043899053314050,Post
930043899053314050,4907775076,Posted
576734498,930043898696732673,Post
930043898696732673,576734498,Posted
54945426,930043898663264256,Post
930043898663264256,54945426,Posted
240233124,930043898440929280,Post
930043898440929280,240233124,Posted
38190208,930043897698570242,Post
930043897698570242,38190208,Posted
883545354,930043897635590144,Post
930043897635590144,883545354,Posted
860658811933270016,930043897568481281,Post
930043897568481281,860658811933270016,Posted
727882402568101888,930043897291603969,Post
930043897291603969,727882402568101888,Posted
3355657394,930043896540700672,Post
930043896540700672,3355657394,Posted
824471597670993920,930043895957798912,Post
930043895957798912,824471597670993920,Posted
83716230,930043895664214016,Post
930043895664214016,83716230,Posted
1401330079,930043894804484098,Post
930043894804484098,1401330079,Posted
267836128,930043894531751937,Post
930043894531751937,267836128,Posted
70514214,930043894032674816,Post
930043894032674816,70514214,Posted
4886053419,930043893051219968,Post
930043893051219968,4886053419,Posted
4754996719,930043892577079297,Post
930043892577079297,4754996719,Posted
877733025773215744,930043892447133699,Post
930043892447133699,877733025773215744,Posted
2486862977,930043892224937985,Post
930043892224937985,2486862977,Posted
828606116183605249,930043892132696064,Post
930043892132696064,828606116183605249,Posted
1334838757,930043892023603201,Post
930043892023603201,1334838757,Posted
15491360,930043891985866752,Post
930043891985866752,15491360,Posted
3938847856,930043890987622401,Post
930043890987622401,3938847856,Posted
3351027946,930043890945716225,Post
930043890945716225,3351027946,Posted
844699896611553280,930043890928902145,Post
930043890928902145,844699896611553280,Posted
26755071,930043889821605893,Post
930043889821605893,26755071,Posted
800913122630467584,930043889666461697,Post
930043889666461697,800913122630467584,Posted
234532132,930043889406312455,Post
930043889406312455,234532132,Posted
2336846034,930043888886263808,Post
930043888886263808,2336846034,Posted
14443809,930043888211021824,Post
930043888211021824,14443809,Posted
113226107,930043887074365441,Post
930043887074365441,113226107,Posted
104130247,930043886868758528,Post
930043886868758528,104130247,Posted
3365988797,930043886302629888,Post
930043886302629888,3365988797,Posted
343682317,930043886277464064,Post
930043886277464064,343682317,Posted
2746260606,930043885920968704,Post
930043885920968704,2746260606,Posted
1723403940,930043885920882688,Post
930043885920882688,1723403940,Posted
1930084302,930043885497221120,Post
930043885497221120,1930084302,Posted
18553881,930043885371494401,Post
930043885371494401,18553881,Posted
868668084059590656,930043884473856000,Post
930043884473856000,868668084059590656,Posted
1167502861,930043884197105664,Post
930043884197105664,1167502861,Posted
1511570562,930043883995713537,Post
930043883995713537,1511570562,Posted
4033259056,930043883207176198,Post
930043883207176198,4033259056,Posted
2882082166,930043882104123392,Post
930043882104123392,2882082166,Posted
243395798,930043881948839936,Post
930043881948839936,243395798,Posted
859482156791472128,930043881860796421,Post
930043881860796421,859482156791472128,Posted
351081575,930043881751764992,Post
930043881751764992,351081575,Posted
329061396,930043881688911872,Post
930043881688911872,329061396,Posted
904368692841947136,930043881458040832,Post
930043881458040832,904368692841947136,Posted
3260203591,930043880791203840,Post
930043880791203840,3260203591,Posted
21882940,930043880296386562,Post
930043880296386562,21882940,Posted
868668084059590656,930043880283803648,Post
930043880283803648,868668084059590656,Posted
591416915,930043879893667840,Post
930043879893667840,591416915,Posted
2726984713,930043877901373440,Post
930043877901373440,2726984713,Posted
1164199105,930043877712715776,Post
930043877712715776,1164199105,Posted
821570738440327170,930043877578375168,Post
930043877578375168,821570738440327170,Posted
896344159359033344,930043876890509312,Post
930043876890509312,896344159359033344,Posted
868976689778278400,930043876886188032,Post
930043876886188032,868976689778278400,Posted
763911555817742336,930043876831825920,Post
930043876831825920,763911555817742336,Posted
269268295,930043876580114433,Post
930043876580114433,269268295,Posted
383313838,930043876387250176,Post
930043876387250176,383313838,Posted
4023264794,930043876043382784,Post
930043876043382784,4023264794,Posted
259582584,930043875909087232,Post
930043875909087232,259582584,Posted
135020807,930043875435085824,Post
930043875435085824,135020807,Posted
940832767,930043875263094791,Post
930043875263094791,940832767,Posted
122150958,930043875116437504,Post
930043875116437504,122150958,Posted
616291101,930043874944446465,Post
930043874944446465,616291101,Posted
1275667987,930043874650869761,Post
930043874650869761,1275667987,Posted
577847383,930043873937711105,Post
930043873937711105,577847383,Posted
2986266234,930043873304436736,Post
930043873304436736,2986266234,Posted
